algo,noise_std,n_outliers,trial,chamfer,hausdorff,accuracy,runtime_s
ransac,0.4,2000,2,0.42594341498076305,2.674046559245705,0.9331885245901639,68.34514784812927
ransac,0.4,2000,3,0.3838197551223034,1.9261284609821547,0.9335409836065574,65.86756443977356
ransac,0.4,2000,4,0.3754058682225169,2.3703450108545523,0.9336885245901639,63.98288178443909
ransac,0.4,4000,0,0.3734294427097974,2.4157642953074916,0.9359596774193548,64.23142504692078
ransac,0.4,4000,1,0.37345530690449447,1.7758997225810753,0.9348306451612903,62.50628995895386
ransac,0.4,4000,2,0.4479405732166607,2.0817545610549812,0.928733870967742,53.50069713592529
ransac,0.4,4000,3,0.36369384141266314,1.7630514882592796,0.9365887096774194,73.42388701438904
ransac,0.4,4000,4,0.4410629143250092,2.194189982007342,0.9302096774193548,55.47024893760681
ransac,0.4,6000,0,0.42378682770891946,2.0642217829743106,0.9332142857142857,61.39022135734558
ransac,0.4,6000,1,0.4258799253937965,1.8933485242666246,0.934063492063492,83.99920225143433
ransac,0.4,6000,2,0.3636086705794642,1.3177343590715347,0.9371269841269841,60.230684995651245
ransac,0.4,6000,3,0.4078341509533562,2.1396161895531027,0.9344920634920635,68.01939749717712
ransac,0.4,6000,4,0.36521406307853,2.1731402838410556,0.9363412698412699,71.17252516746521
ransac,0.4,8000,0,0.42908827003884986,1.6714287097150962,0.93325,71.60314846038818
ransac,0.4,8000,1,0.4162025305483102,1.7955315619491397,0.9318203125,71.01749205589294
ransac,0.4,8000,2,0.36245234795642106,2.4951298830975555,0.9371875,65.07260179519653
ransac,0.4,8000,3,0.3980580828780045,2.540914089270346,0.93453125,86.49715518951416
ransac,0.4,8000,4,0.3684729321576106,1.8714015459289512,0.936421875,76.83550190925598
